Namespace(adam_beta1=0.9, adam_beta2=0.999, aggregation='mean', attention_probs_dropout_prob=0.5, attribute_size=638, batch_size=256, checkpoint_path='output/introduction/Finetune_sample-Beauty-0-CCE-0.pt', ckp=0, cuda_condition=True, data_dir='./data/', data_file='./data/Beauty.txt', data_name='Beauty', do_eval=False, epochs=200, gpu_id='1', hidden_act='gelu', hidden_dropout_prob=0.5, hidden_size=64, initializer_range=0.02, isfull=0, item2attribute=None, item_size=12103, log_file='output/introduction/Finetune_sample-Beauty-0-CCE-0.txt', log_freq=1, loss_type='CCE', lr=0.001, mask_id=12102, mask_prod=0.2, max_seq_length=50, model_name='Finetune_sample', no_cuda=False, num_attention_heads=2, num_hidden_layers=2, output_dir='output/introduction/', rank_act='softmax', sample_file='./data/Beauty_sample.txt', sample_num=0, seed=42, train_matrix=<22363x12103 sparse matrix of type '<class 'numpy.int64'>'
	with 176139 stored elements in Compressed Sparse Row format>, weight_decay=0.0)
{'epoch': 0, 'rec_avg_loss': '9.08213239', 'rec_cur_loss': '9.04171848', 'total training time': '1.2883', 'max mem': '554'}
{'epoch': 190, 'rec_avg_loss': '5.85233803', 'rec_cur_loss': '6.03805351', 'total training time': '251.7651', 'max mem': '607'}
{'epoch': 191, 'rec_avg_loss': '5.85720056', 'rec_cur_loss': '6.16546774', 'total training time': '253.1000', 'max mem': '607'}
{'epoch': 192, 'rec_avg_loss': '5.84337501', 'rec_cur_loss': '5.28665686', 'total training time': '254.5151', 'max mem': '607'}
{'epoch': 193, 'rec_avg_loss': '5.85475186', 'rec_cur_loss': '6.20793629', 'total training time': '255.8754', 'max mem': '607'}
{'epoch': 194, 'rec_avg_loss': '5.84075540', 'rec_cur_loss': '5.63270235', 'total training time': '257.1628', 'max mem': '607'}
{'epoch': 195, 'rec_avg_loss': '5.84778261', 'rec_cur_loss': '6.25850868', 'total training time': '258.5152', 'max mem': '607'}
{'epoch': 196, 'rec_avg_loss': '5.84679404', 'rec_cur_loss': '5.84001017', 'total training time': '259.8588', 'max mem': '607'}
{'epoch': 197, 'rec_avg_loss': '5.84569530', 'rec_cur_loss': '6.19837523', 'total training time': '261.1556', 'max mem': '607'}
{'epoch': 198, 'rec_avg_loss': '5.84834766', 'rec_cur_loss': '6.16501617', 'total training time': '262.4852', 'max mem': '607'}
{'epoch': 199, 'rec_avg_loss': '5.84623208', 'rec_cur_loss': '6.04197550', 'total training time': '263.7939', 'max mem': '607'}
{'Epoch': 0, 'HIT@5': '0.0664', 'NDCG@5': '0.0477', 'HIT@10': '0.0936', 'NDCG@10': '0.0564', 'HIT@20': '0.1285', 'NDCG@20': '0.0652'}
{'Epoch': 0, 'HIT@1': '0.0821', 'NDCG@1': '0.0821', 'HIT@5': '0.3648', 'NDCG@5': '0.2228', 'HIT@10': '0.6254', 'NDCG@10': '0.3066', 'MRR': '0.2360'}
Finetune_sample-Beauty-0-CCE-0
{'Epoch': 0, 'HIT@1': '0.0821', 'NDCG@1': '0.0821', 'HIT@5': '0.3648', 'NDCG@5': '0.2228', 'HIT@10': '0.6254', 'NDCG@10': '0.3066', 'MRR': '0.2360'}
{'Epoch': 0, 'HIT@5': '0.0664', 'NDCG@5': '0.0477', 'HIT@10': '0.0936', 'NDCG@10': '0.0564', 'HIT@20': '0.1285', 'NDCG@20': '0.0652'}
