Namespace(adam_beta1=0.9, adam_beta2=0.999, aggregation='mean', attention_probs_dropout_prob=0.5, attribute_size=638, batch_size=256, checkpoint_path='output/introduction/Finetune_sample-Beauty-0-CE-0.pt', ckp=0, cuda_condition=True, data_dir='./data/', data_file='./data/Beauty.txt', data_name='Beauty', do_eval=False, epochs=200, gpu_id='1', hidden_act='gelu', hidden_dropout_prob=0.5, hidden_size=64, initializer_range=0.02, isfull=0, item2attribute=None, item_size=12103, log_file='output/introduction/Finetune_sample-Beauty-0-CE-0.txt', log_freq=1, loss_type='CE', lr=0.001, mask_id=12102, mask_prod=0.2, max_seq_length=50, model_name='Finetune_sample', no_cuda=False, num_attention_heads=2, num_hidden_layers=2, output_dir='output/introduction/', rank_act='softmax', sample_file='./data/Beauty_sample.txt', sample_num=0, seed=42, train_matrix=<22363x12103 sparse matrix of type '<class 'numpy.int64'>'
	with 176139 stored elements in Compressed Sparse Row format>, weight_decay=0.0)
{'epoch': 0, 'rec_avg_loss': '9.20065551', 'rec_cur_loss': '9.23537827', 'total training time': '1.2565', 'max mem': '286'}
{'epoch': 190, 'rec_avg_loss': '2.55752264', 'rec_cur_loss': '2.92726326', 'total training time': '230.1213', 'max mem': '286'}
{'epoch': 191, 'rec_avg_loss': '2.55681905', 'rec_cur_loss': '2.87628531', 'total training time': '231.3070', 'max mem': '286'}
{'epoch': 192, 'rec_avg_loss': '2.53618921', 'rec_cur_loss': '2.52601767', 'total training time': '232.5401', 'max mem': '286'}
{'epoch': 193, 'rec_avg_loss': '2.53830923', 'rec_cur_loss': '2.58743191', 'total training time': '233.7443', 'max mem': '286'}
{'epoch': 194, 'rec_avg_loss': '2.53069472', 'rec_cur_loss': '2.70717883', 'total training time': '234.9231', 'max mem': '286'}
{'epoch': 195, 'rec_avg_loss': '2.53038415', 'rec_cur_loss': '2.18070579', 'total training time': '236.1717', 'max mem': '286'}
{'epoch': 196, 'rec_avg_loss': '2.52459830', 'rec_cur_loss': '3.14441180', 'total training time': '237.3987', 'max mem': '286'}
{'epoch': 197, 'rec_avg_loss': '2.52651090', 'rec_cur_loss': '2.68777657', 'total training time': '238.6033', 'max mem': '286'}
{'epoch': 198, 'rec_avg_loss': '2.53467035', 'rec_cur_loss': '2.82358932', 'total training time': '239.8435', 'max mem': '286'}
{'epoch': 199, 'rec_avg_loss': '2.51558869', 'rec_cur_loss': '2.69710135', 'total training time': '241.0343', 'max mem': '286'}
{'Epoch': 0, 'HIT@5': '0.0356', 'NDCG@5': '0.0254', 'HIT@10': '0.0516', 'NDCG@10': '0.0306', 'HIT@20': '0.0716', 'NDCG@20': '0.0356'}
{'Epoch': 0, 'HIT@1': '0.0619', 'NDCG@1': '0.0619', 'HIT@5': '0.2992', 'NDCG@5': '0.1781', 'HIT@10': '0.5600', 'NDCG@10': '0.2616', 'MRR': '0.2026'}
Finetune_sample-Beauty-0-CE-0
{'Epoch': 0, 'HIT@1': '0.0619', 'NDCG@1': '0.0619', 'HIT@5': '0.2992', 'NDCG@5': '0.1781', 'HIT@10': '0.5600', 'NDCG@10': '0.2616', 'MRR': '0.2026'}
{'Epoch': 0, 'HIT@5': '0.0356', 'NDCG@5': '0.0254', 'HIT@10': '0.0516', 'NDCG@10': '0.0306', 'HIT@20': '0.0716', 'NDCG@20': '0.0356'}
